                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    117,                0.51132,                0.35086,                0.90452,                0.99882,                      1,                  0.995,                0.78513,                0.80536,                0.36015,                 1.1636,              0.0011463,              0.0011463,              0.0011463
                    118,                0.51541,                0.36468,                0.90713,                 0.9989,                      1,                  0.995,                0.78611,                0.79028,                 0.3511,                 1.1444,              0.0011157,              0.0011157,              0.0011157
                    119,                0.50352,                0.35258,                0.89927,                0.99886,                      1,                  0.995,                0.78668,                0.82722,                 0.3513,                 1.1897,              0.0010852,              0.0010852,              0.0010852
                    120,                0.48989,                0.34681,                0.90207,                0.99881,                      1,                  0.995,                0.78417,                0.80986,                0.34793,                 1.1794,              0.0010546,              0.0010546,              0.0010546
                    121,                0.50798,                0.35831,                0.90563,                0.99884,                      1,                  0.995,                0.79072,                0.79286,                0.33718,                 1.1558,              0.0010241,              0.0010241,              0.0010241
                    122,                0.50735,                0.36105,                0.89843,                0.99883,                      1,                  0.995,                0.78828,                0.80623,                0.34338,                  1.167,             0.00099352,             0.00099352,             0.00099352
                    123,                0.52193,                0.36281,                0.89845,                0.99869,                      1,                  0.995,                0.78458,                0.81664,                0.36083,                 1.1799,             0.00096297,             0.00096297,             0.00096297
                    124,                0.49746,                 0.3575,                0.89541,                0.99874,                      1,                  0.995,                0.78106,                0.83031,                0.35864,                 1.1889,             0.00093242,             0.00093242,             0.00093242
                    125,                0.48588,                0.35099,                0.90068,                0.99882,                      1,                  0.995,                0.79233,                0.79638,                0.33995,                 1.1436,             0.00090187,             0.00090187,             0.00090187
                    126,                0.49299,                0.34813,                0.88577,                0.99881,                      1,                  0.995,                0.78726,                 0.8025,                0.34473,                 1.1557,             0.00087132,             0.00087132,             0.00087132
                    127,                0.53463,                0.35892,                0.90442,                0.99875,                      1,                  0.995,                0.78905,                0.80278,                0.35043,                 1.1559,             0.00084077,             0.00084077,             0.00084077
                    128,                0.51874,                0.35339,                0.90177,                0.99874,                      1,                  0.995,                0.78325,                0.78777,                0.34423,                 1.1488,             0.00081023,             0.00081023,             0.00081023
                    129,                0.52908,                0.36074,                0.90684,                0.99888,                      1,                  0.995,                0.78787,                0.80648,                0.33872,                 1.1558,             0.00077968,             0.00077968,             0.00077968
                    130,                0.51421,                0.34687,                0.90376,                0.99888,                      1,                  0.995,                 0.7818,                0.82295,                0.35165,                 1.1709,             0.00074913,             0.00074913,             0.00074913
                    131,                0.50099,                0.34146,                0.89433,                0.99885,                      1,                  0.995,                0.79503,                0.79963,                0.35017,                  1.146,             0.00071858,             0.00071858,             0.00071858
                    132,                0.53082,                0.36926,                0.92175,                0.99884,                      1,                  0.995,                0.78416,                0.82544,                0.34596,                 1.1786,             0.00068803,             0.00068803,             0.00068803
