                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    141,                0.75636,                0.43763,                0.97039,                0.73599,                0.62891,                0.68467,                0.43992,                 1.0333,                0.73049,                 1.1388,             0.00010729,             0.00010729,             0.00010729
                    142,                0.75386,                0.43793,                0.97051,                 0.7336,                0.60738,                0.67551,                0.43271,                 1.0482,                 0.7378,                 1.1538,             9.7844e-05,             9.7844e-05,             9.7844e-05
                    143,                0.75279,                0.43193,                0.96649,                0.77401,                0.59435,                0.67599,                0.43439,                 1.0389,                0.73601,                 1.1583,             8.8396e-05,             8.8396e-05,             8.8396e-05
                    144,                0.75912,                0.43778,                0.96744,                0.74698,                0.61605,                0.68223,                0.43696,                 1.0313,                0.72875,                 1.1479,             7.8948e-05,             7.8948e-05,             7.8948e-05
                    145,                0.73385,                 0.4186,                0.96151,                 0.7467,                0.60738,                0.67894,                0.43527,                 1.0418,                0.73703,                 1.1527,               6.95e-05,               6.95e-05,               6.95e-05
                    146,                0.73848,                0.42686,                0.95729,                0.76688,                0.61171,                 0.6837,                0.44021,                 1.0285,                0.73407,                 1.1465,             6.0052e-05,             6.0052e-05,             6.0052e-05
                    147,                0.76584,                 0.4376,                 0.9785,                0.75892,                0.60774,                0.68101,                0.43683,                 1.0317,                0.72838,                 1.1434,             5.0604e-05,             5.0604e-05,             5.0604e-05
                    148,                0.74356,                0.42632,                0.96395,                0.74477,                0.61388,                 0.6843,                0.43902,                 1.0376,                0.72802,                 1.1497,             4.1157e-05,             4.1157e-05,             4.1157e-05
                    149,                0.74276,                0.42862,                0.96158,                0.75227,                  0.606,                0.68471,                0.43863,                  1.039,                0.72983,                 1.1475,             3.1709e-05,             3.1709e-05,             3.1709e-05
                    150,                0.73038,                0.41637,                  0.957,                0.75839,                0.60738,                0.68015,                0.43626,                 1.0427,                0.73504,                 1.1507,             2.2261e-05,             2.2261e-05,             2.2261e-05
