                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    125,                 0.9832,                 0.4738,                0.85823,                0.98776,                0.90741,                0.95393,                0.64488,                  1.068,                0.50188,                0.86642,             0.00025846,             0.00025846,             0.00025846
                    126,                 1.0042,                0.47863,                0.85842,                 0.9816,                0.90509,                0.95432,                0.65619,                 1.0411,                0.49495,                0.86312,             0.00024901,             0.00024901,             0.00024901
                    127,                  1.027,                0.49041,                0.86092,                0.98118,                0.90509,                0.95259,                0.65069,                 1.0693,                0.50225,                0.86297,             0.00023956,             0.00023956,             0.00023956
                    128,                 1.0126,                0.48505,                0.86059,                0.98737,                0.90461,                0.95532,                0.65332,                 1.0592,                 0.4912,                0.86152,             0.00023011,             0.00023011,             0.00023011
                    129,                0.98159,                0.47496,                0.85449,                0.98659,                 0.9213,                0.96211,                0.65682,                 1.0528,                 0.4855,                0.86396,             0.00022067,             0.00022067,             0.00022067
                    130,                 1.0019,                0.49004,                0.85836,                0.98753,                0.91677,                0.95577,                 0.6529,                 1.0659,                0.48913,                0.86786,             0.00021122,             0.00021122,             0.00021122
                    131,                0.98572,                0.47728,                0.86114,                0.98135,                0.91667,                0.95725,                0.65659,                 1.0686,                0.49792,                0.86677,             0.00020177,             0.00020177,             0.00020177
                    132,                0.98865,                0.47782,                0.86012,                0.97991,                0.90326,                0.95573,                0.65358,                 1.0645,                0.49441,                0.86616,             0.00019232,             0.00019232,             0.00019232
                    133,                0.98625,                0.47244,                0.85752,                0.98003,                0.91898,                0.96118,                0.65837,                 1.0625,                0.48328,                0.86446,             0.00018288,             0.00018288,             0.00018288
                    134,                0.97652,                0.47072,                0.86058,                0.98295,                0.91898,                0.96296,                0.65877,                 1.0532,                0.47591,                0.86208,             0.00017343,             0.00017343,             0.00017343
                    135,                 1.0018,                0.48058,                0.86697,                0.98638,                0.91435,                0.96026,                0.65594,                 1.0631,                0.48915,                0.86826,             0.00016398,             0.00016398,             0.00016398
                    136,                 1.0003,                0.48172,                0.85653,                0.98262,                0.91626,                0.96009,                0.65101,                 1.0552,                0.48813,                0.86333,             0.00015453,             0.00015453,             0.00015453
                    137,                0.96332,                0.46739,                0.85797,                0.97753,                0.91204,                 0.9623,                0.64943,                 1.0652,                0.48236,                 0.8688,             0.00014508,             0.00014508,             0.00014508
                    138,                 1.0002,                0.48251,                  0.861,                0.98263,                0.91656,                0.96586,                0.65409,                 1.0643,                0.48421,                0.86609,             0.00013564,             0.00013564,             0.00013564
                    139,                0.99092,                0.47649,                0.85505,                0.98158,                0.91204,                0.96174,                0.65177,                 1.0647,                0.48875,                 0.8671,             0.00012619,             0.00012619,             0.00012619
